"name","address","cuisine","cost","url","address_geo","lon","lat","neighborhood","political","snippet","ckkr","date","popup"
"Factory Tamal","34 Ludlow Street, Lower East Side","Mexican","$","https://www.nytimes.com/2017/08/17/dining/factory-tamal-review-mexican-food.html","34 Ludlow Street, Lower East Side, New York, NY",-73.9903625,40.7159773,"Lower Manhattan","Manhattan","At this small shop on the Lower East Side, Fernando Lopez makes fluffy, crumbly tamales that evoke “the feeling when I was a 5-year-old.”","Hungry City",2017-08-17,"<a href=""https://www.nytimes.com/2017/08/17/dining/factory-tamal-review-mexican-food.html"" target=""_blank"">Factory Tamal</a><br><strong>Cuisine: </strong>Mexican<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2017-08-17<br><strong>Address: </strong>34 Ludlow Street, Lower East Side<br>At this small shop on the Lower East Side, Fernando Lopez makes fluffy, crumbly tamales that evoke “the feeling when I was a 5-year-old.”"
"Playground","71-30 Roosevelt Avenue, Woodside","Thai","$$","https://www.nytimes.com/2017/07/27/dining/playground-review-thai-food-queens.html","71-30 Roosevelt Avenue, Woodside, New York, NY",-73.8938337,40.746396,"Flushing","Queens","Sudarat Yingyong serves many dishes, like a salad of red weaver ants, that make no concessions to Western palates.","Hungry City",2017-07-27,"<a href=""https://www.nytimes.com/2017/07/27/dining/playground-review-thai-food-queens.html"" target=""_blank"">Playground</a><br><strong>Cuisine: </strong>Thai<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2017-07-27<br><strong>Address: </strong>71-30 Roosevelt Avenue, Woodside<br>Sudarat Yingyong serves many dishes, like a salad of red weaver ants, that make no concessions to Western palates."
"969 NYC Coffee","37-61 80th Street, Jackson Heights","Japanese","$","https://www.nytimes.com/2017/07/20/dining/969-nyc-coffee-review-japanese-food.html","37-61 80th Street, Jackson Heights, New York, NY",-73.885544,40.747795,"Flushing","Queens","Rice balls with sashes of nori and other treats at a cafe on Roosevelt Avenue in Queens.","Hungry City",2017-07-20,"<a href=""https://www.nytimes.com/2017/07/20/dining/969-nyc-coffee-review-japanese-food.html"" target=""_blank"">969 NYC Coffee</a><br><strong>Cuisine: </strong>Japanese<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2017-07-20<br><strong>Address: </strong>37-61 80th Street, Jackson Heights<br>Rice balls with sashes of nori and other treats at a cafe on Roosevelt Avenue in Queens."
"Hanoi House","119 St. Marks Place, East Village","Vietnamese","$$","https://www.nytimes.com/2017/07/13/dining/vietnamese-restaurant-nyc-hanoi-house-madame-vo-review.html","119 St. Marks Place, East Village, New York, NY",-73.9835497,40.7270085,"Lower Manhattan","Manhattan","Hanoi House and Madame Vo, which both opened in January in the East Village, specialize in differing styles, but both make exemplary pho.","Hungry City",2017-07-13,"<a href=""https://www.nytimes.com/2017/07/13/dining/vietnamese-restaurant-nyc-hanoi-house-madame-vo-review.html"" target=""_blank"">Hanoi House</a><br><strong>Cuisine: </strong>Vietnamese<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2017-07-13<br><strong>Address: </strong>119 St. Marks Place, East Village<br>Hanoi House and Madame Vo, which both opened in January in the East Village, specialize in differing styles, but both make exemplary pho."
"Madame Vo","212 East 10th Street, East Village","Vietnamese","$$","https://www.nytimes.com/2017/07/13/dining/vietnamese-restaurant-nyc-hanoi-house-madame-vo-review.html","212 East 10th Street, East Village, New York, NY",-73.9860676,40.7292734,"Lower Manhattan","Manhattan","Hanoi House and Madame Vo, which both opened in January in the East Village, specialize in differing styles, but both make exemplary pho.","Hungry City",2017-07-13,"<a href=""https://www.nytimes.com/2017/07/13/dining/vietnamese-restaurant-nyc-hanoi-house-madame-vo-review.html"" target=""_blank"">Madame Vo</a><br><strong>Cuisine: </strong>Vietnamese<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2017-07-13<br><strong>Address: </strong>212 East 10th Street, East Village<br>Hanoi House and Madame Vo, which both opened in January in the East Village, specialize in differing styles, but both make exemplary pho."
"King Tut Pie","478 72nd Street, Bay Ridge","Middle Eastern","$","https://www.nytimes.com/2017/07/06/dining/king-tut-pie-review-egyptian-food-brooklyn.html","478 72nd Street, Bay Ridge, New York, NY",-74.0221652,40.6317891,"Bay Ridge","Brooklyn","The flavors of Egypt are tucked into crepes at this new restaurant in a former bodega in Bay Ridge, Brooklyn.","Hungry City",2017-07-06,"<a href=""https://www.nytimes.com/2017/07/06/dining/king-tut-pie-review-egyptian-food-brooklyn.html"" target=""_blank"">King Tut Pie</a><br><strong>Cuisine: </strong>Middle Eastern<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2017-07-06<br><strong>Address: </strong>478 72nd Street, Bay Ridge<br>The flavors of Egypt are tucked into crepes at this new restaurant in a former bodega in Bay Ridge, Brooklyn."
"Queens Night Market","47-01 111th Street, Corona","Small Plates","$","https://www.nytimes.com/2017/06/22/dining/queens-night-market-review.html","47-01 111th Street, Corona, New York, NY",-73.8516925,40.7472583,"Corona","Queens","New York has other open-air food bazaars, but none to match the thrills and surprises at this one.","Hungry City",2017-06-22,"<a href=""https://www.nytimes.com/2017/06/22/dining/queens-night-market-review.html"" target=""_blank"">Queens Night Market</a><br><strong>Cuisine: </strong>Small Plates<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2017-06-22<br><strong>Address: </strong>47-01 111th Street, Corona<br>New York has other open-air food bazaars, but none to match the thrills and surprises at this one."
"Tama","147 Lewis Avenue, Bedford-Stuyvesant","Philippine","$","https://www.nytimes.com/2017/06/15/dining/tama-review-filipino-restaurant-brooklyn.html","147 Lewis Avenue, Bedford-Stuyvesant, New York, NY",-73.9366728,40.6918584,"Bedford-Stuyvesant","Brooklyn","At a new restaurant in Bedford-Stuyvesant, Brooklyn, every dish comes with a careful presentation, and a story.","Hungry City",2017-06-15,"<a href=""https://www.nytimes.com/2017/06/15/dining/tama-review-filipino-restaurant-brooklyn.html"" target=""_blank"">Tama</a><br><strong>Cuisine: </strong>Philippine<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2017-06-15<br><strong>Address: </strong>147 Lewis Avenue, Bedford-Stuyvesant<br>At a new restaurant in Bedford-Stuyvesant, Brooklyn, every dish comes with a careful presentation, and a story."
"Bep Ga","70 Forsyth Street, Chinatown","Vietnamese","$","https://www.nytimes.com/2017/06/08/dining/bep-ga-review-vietnamese-restaurant-chinatown.html","70 Forsyth Street, Chinatown, New York, NY",-73.9932221,40.7170206,"Lower East Side","Manhattan","The restaurant, all two tables of it, is wholly devoted to the bird — poaching it first in a hot bath of ginger, then slipping it into the steamer.","Hungry City",2017-06-08,"<a href=""https://www.nytimes.com/2017/06/08/dining/bep-ga-review-vietnamese-restaurant-chinatown.html"" target=""_blank"">Bep Ga</a><br><strong>Cuisine: </strong>Vietnamese<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2017-06-08<br><strong>Address: </strong>70 Forsyth Street, Chinatown<br>The restaurant, all two tables of it, is wholly devoted to the bird — poaching it first in a hot bath of ginger, then slipping it into the steamer."
"Western Yunnan Crossing Bridge Noodle","705 59th Street, Unit E","Chinese","$","https://www.nytimes.com/2017/06/02/dining/western-yunnan-crossing-bridge-noodle-chinese-soup-restaurant-review.html","705 59th Street, Unit E, New York, NY",-74.0108013,40.6373606,"Sunset Park","Brooklyn","Western Yunnan Crossing Bridge Noodle, in Sunset Park, excels at a deconstructed potage that servers combine at the table.","Hungry City",2017-06-02,"<a href=""https://www.nytimes.com/2017/06/02/dining/western-yunnan-crossing-bridge-noodle-chinese-soup-restaurant-review.html"" target=""_blank"">Western Yunnan Crossing Bridge Noodle</a><br><strong>Cuisine: </strong>Chinese<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2017-06-02<br><strong>Address: </strong>705 59th Street, Unit E<br>Western Yunnan Crossing Bridge Noodle, in Sunset Park, excels at a deconstructed potage that servers combine at the table."
"Awang Kitchen","84-05 1C Queens Boulevard","Indonesian","$","https://www.nytimes.com/2017/05/26/dining/awang-kitchen-review-indonesian-restaurant.html","84-05 1C Queens Boulevard, New York, NY",-73.8789901,40.7374471,"Elmhurst","Queens","The menu is rambling, featuring dishes like tempeh, goat skewers, and calamari gilded by salted duck egg yolks, but the waiters are patient guides.","Hungry City",2017-05-26,"<a href=""https://www.nytimes.com/2017/05/26/dining/awang-kitchen-review-indonesian-restaurant.html"" target=""_blank"">Awang Kitchen</a><br><strong>Cuisine: </strong>Indonesian<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2017-05-26<br><strong>Address: </strong>84-05 1C Queens Boulevard<br>The menu is rambling, featuring dishes like tempeh, goat skewers, and calamari gilded by salted duck egg yolks, but the waiters are patient guides."
"Hi-Collar","214 East 10th Street","Japanese","$","https://www.nytimes.com/2017/05/18/dining/hi-collar-japanese-restaurant.html","214 East 10th Street, New York, NY",-73.9859834,40.7293229,"Lower Manhattan","Manhattan","This East Village restaurant changes personality at night, moving away from Western-leaning comfort foods toward more Japanese snacks.","Hungry City",2017-05-18,"<a href=""https://www.nytimes.com/2017/05/18/dining/hi-collar-japanese-restaurant.html"" target=""_blank"">Hi-Collar</a><br><strong>Cuisine: </strong>Japanese<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2017-05-18<br><strong>Address: </strong>214 East 10th Street<br>This East Village restaurant changes personality at night, moving away from Western-leaning comfort foods toward more Japanese snacks."
"Caffé Lanka","2166 Westchester Avenue","Sri Lankan","$","https://www.nytimes.com/2017/05/11/dining/caffe-lanka-review-sri-lankan-restaurant.html","2166 Westchester Avenue, New York, NY",-73.8520717,40.8339523,"East Bronx","Bronx","Sri Lankan restaurants are rare in New York. This one serves pizza, but the real draws are traditional specialties like the pancakes known as hoppers.","Hungry City",2017-05-11,"<a href=""https://www.nytimes.com/2017/05/11/dining/caffe-lanka-review-sri-lankan-restaurant.html"" target=""_blank"">Caffé Lanka</a><br><strong>Cuisine: </strong>Sri Lankan<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2017-05-11<br><strong>Address: </strong>2166 Westchester Avenue<br>Sri Lankan restaurants are rare in New York. This one serves pizza, but the real draws are traditional specialties like the pancakes known as hoppers."
"La Esquina del Camarón Mexicano","80-02 Roosevelt Avenue, Jackson Heights","Mexican","$","https://www.nytimes.com/2017/05/04/dining/la-esquina-del-camaron-mexicano-review.html","80-02 Roosevelt Avenue, Jackson Heights, New York, NY",-73.8856306,40.7472637,"Elmhurst","Queens","Potent tonics are the draw at a tiny in-store restaurant with a big name (La Esquina del Camarón Mexicano) in Jackson Heights.","Hungry City",2017-05-04,"<a href=""https://www.nytimes.com/2017/05/04/dining/la-esquina-del-camaron-mexicano-review.html"" target=""_blank"">La Esquina del Camarón Mexicano</a><br><strong>Cuisine: </strong>Mexican<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2017-05-04<br><strong>Address: </strong>80-02 Roosevelt Avenue, Jackson Heights<br>Potent tonics are the draw at a tiny in-store restaurant with a big name (La Esquina del Camarón Mexicano) in Jackson Heights."
"Together","2325 65th Street, Bensonhurst","Asian","$$","https://www.nytimes.com/2017/04/27/dining/together-restaurant-review-burmese-food.html","2325 65th Street, Bensonhurst, New York, NY",-73.9782509,40.6123227,"Mapleton","Brooklyn","The city’s lone Burmese restaurant brings the rings and chain links of the Burmese alphabet to a Brooklyn street otherwise inscribed in English, Russian and Mandarin.","Hungry City",2017-04-27,"<a href=""https://www.nytimes.com/2017/04/27/dining/together-restaurant-review-burmese-food.html"" target=""_blank"">Together</a><br><strong>Cuisine: </strong>Asian<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2017-04-27<br><strong>Address: </strong>2325 65th Street, Bensonhurst<br>The city’s lone Burmese restaurant brings the rings and chain links of the Burmese alphabet to a Brooklyn street otherwise inscribed in English, Russian and Mandarin."
"La Roja de Todos","108-02 B Northern Boulevard, Corona","Latin","$$","https://www.nytimes.com/2017/04/20/dining/la-roja-de-todos-review-chilean-food-corona-queens.html","108-02 B Northern Boulevard, Corona, New York, NY",-73.8607656,40.7576299,"Flushing","Queens","Vania Isler, the owner’s daughter, steers the unfamiliar toward dishes “you can find only here,” like pastel de choclo, a casserole topped with a charred crust of corn and basil.","Hungry City",2017-04-20,"<a href=""https://www.nytimes.com/2017/04/20/dining/la-roja-de-todos-review-chilean-food-corona-queens.html"" target=""_blank"">La Roja de Todos</a><br><strong>Cuisine: </strong>Latin<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2017-04-20<br><strong>Address: </strong>108-02 B Northern Boulevard, Corona<br>Vania Isler, the owner’s daughter, steers the unfamiliar toward dishes “you can find only here,” like pastel de choclo, a casserole topped with a charred crust of corn and basil."
"Wafa’s Express","812 Grand Street, East Williamsburg","Middle Eastern","$$","https://www.nytimes.com/2017/04/13/dining/wafas-express-review.html","812 Grand Street, East Williamsburg, New York, NY",-73.940989,40.7118075,"Williamsburg","Brooklyn","At a small restaurant in East Williamsburg, the usual Middle Eastern dishes turn intense: brighter, earthier, smokier, creamier.","Hungry City",2017-04-13,"<a href=""https://www.nytimes.com/2017/04/13/dining/wafas-express-review.html"" target=""_blank"">Wafa’s Express</a><br><strong>Cuisine: </strong>Middle Eastern<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2017-04-13<br><strong>Address: </strong>812 Grand Street, East Williamsburg<br>At a small restaurant in East Williamsburg, the usual Middle Eastern dishes turn intense: brighter, earthier, smokier, creamier."
"Mama Lee","213-12 48th Avenue, Bayside","Chinese, Taiwanese","$$","https://www.nytimes.com/2017/04/06/dining/mama-lee-review-taiwanese-food-queens.html","213-12 48th Avenue, Bayside, New York, NY",-73.767415,40.755368,"Flushing","Queens","Mei Lee, the owner of the small, plain-spoken restaurant, extracts magic from a simple turnip, while making art of homey dishes.","Hungry City",2017-04-06,"<a href=""https://www.nytimes.com/2017/04/06/dining/mama-lee-review-taiwanese-food-queens.html"" target=""_blank"">Mama Lee</a><br><strong>Cuisine: </strong>Chinese, Taiwanese<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2017-04-06<br><strong>Address: </strong>213-12 48th Avenue, Bayside<br>Mei Lee, the owner of the small, plain-spoken restaurant, extracts magic from a simple turnip, while making art of homey dishes."
"Neerob at Packsun Halal Chicken","2160 Westchester Avenue, Parkchester","Bangladeshi","$","https://www.nytimes.com/2017/03/30/dining/neerob-review-packsun-halal-chicken-bangladesh-food.html","2160 Westchester Avenue, Parkchester, New York, NY",-73.8523307,40.8339714,"East Bronx","Bronx","A restaurant serving South Asian dishes reopens in the Bronx, inside another with a resolutely American menu.","Hungry City",2017-03-30,"<a href=""https://www.nytimes.com/2017/03/30/dining/neerob-review-packsun-halal-chicken-bangladesh-food.html"" target=""_blank"">Neerob at Packsun Halal Chicken</a><br><strong>Cuisine: </strong>Bangladeshi<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2017-03-30<br><strong>Address: </strong>2160 Westchester Avenue, Parkchester<br>A restaurant serving South Asian dishes reopens in the Bronx, inside another with a resolutely American menu."
